id,imdb_id_cleaned,title,year,release_date,budget,revenue,runtime,tmdb_rating,tmdb_votes,overview,genres,imdb_rating,imdb_votes
2289,159365,Cold Mountain,2003,2003-12-24,79000000,173013509,154,6.917,1606,"In this classic story of love and devotion set against the backdrop of the American Civil War, a wounded Confederate soldier named W.P. Inman deserts his unit and travels across the South, aiming to return to his young wife, Ada, who he left behind to tend their farm. As Inman makes his perilous journey home, Ada struggles to keep their home intact with the assistance of Ruby, a mysterious drifter sent to help her by a kindly neighbor.","Drama, War, History, Adventure, Romance",7.2,164417.0
11362,245844,The Count of Monte Cristo,2002,2002-01-23,35000000,75395048,131,7.64,1605,"Edmond Dantés's life and plans to marry the beautiful Mercedes are shattered when his best friend, Fernand, deceives him. After spending 13 miserable years in prison, Dantés escapes with the help of a fellow inmate and plots his revenge, cleverly insinuating himself into the French nobility.","Adventure, Drama, History",7.7,160321.0
10781,420294,The Texas Chainsaw Massacre: The Beginning,2006,2006-10-05,16000000,107363905,91,6.122,1605,"Chrissie and her friends set out on a road trip for a final fling before one is shipped off to Vietnam. Along the way, bikers harass the foursome and cause an accident that throws Chrissie from the vehicle. The lawman who arrives on the scene kills one of the bikers and brings Chrissie's friends to the Hewitt homestead, where young Leatherface is learning the tools of terror.","Horror, Thriller",5.8,82079.0
559907,9243804,The Green Knight,2021,2021-07-29,15000000,18888418,130,6.57,1605,"An epic fantasy adventure based on the timeless Arthurian legend, The Green Knight tells the story of Sir Gawain, King Arthur's reckless and headstrong nephew, who embarks on a daring quest to confront the eponymous Green Knight, a gigantic emerald-skinned stranger and tester of men.","Adventure, Drama, Fantasy",6.6,132291.0
71688,1007029,The Iron Lady,2011,2011-12-26,13000000,115890699,105,6.4,1604,"A look at the life of Margaret Thatcher, the former Prime Minister of the United Kingdom, with a focus on the price she paid for power.","History, Drama",6.4,117004.0
77953,1790886,The Campaign,2012,2012-08-09,95000000,104907746,85,5.828,1602,Two rival politicians compete to win an election to represent their small North Carolina congressional district in the United States House of Representatives.,Comedy,6.1,142091.0
1850,125664,Man on the Moon,1999,1999-12-22,82000000,47434430,118,7.267,1601,"The story of the life and career of eccentric avant-garde comedian, Andy Kaufman.","Comedy, Drama",7.4,143572.0
302156,3014866,Criminal,2016,2016-04-07,31500000,14708696,113,6.174,1600,"CIA Agent Bill Pope is on a mission to track down a shadowy hacker named 'The Dutchman'. When he gets mysteriously killed, an experimental procedure transfers his memories into a dangerous ex-convict. When he wakes up Pope's memories, his mission is to eliminate The Dutchman before the hacker launches ICBMs and starts World War III.","Action, Crime, Science Fiction",6.3,75022.0
3509,405296,A Scanner Darkly,2006,2006-07-07,8700000,7659918,100,6.791,1599,An undercover cop in a not-too-distant future becomes involved with a dangerous new drug and begins to lose his own identity as a result.,"Animation, Science Fiction, Thriller",7.0,122028.0
82,430357,Miami Vice,2006,2006-07-27,135000000,163794509,132,6.0,1599,"A case involving drug lords and murder in South Florida takes a personal turn for undercover detectives Sonny Crockett and Ricardo Tubbs. Unorthodox Crockett gets involved romantically with the Chinese-Cuban wife of a trafficker of arms and drugs, while Tubbs deals with an assault on those he loves.","Action, Crime, Thriller",6.1,131325.0
283587,1365050,Beasts of No Nation,2015,2015-09-11,6000000,9077700,137,7.595,1598,"Based on the experiences of Agu, a child fighting in the civil war of an unnamed, fictional West African country. Follows Agu's journey as he's forced to join a group of soldiers. While he fears his commander and many of the men around him, his fledgling childhood has been brutally shattered by the war raging through his country, and he is at first torn between conflicting revulsion and fascination.","Drama, War",7.7,91581.0
18405,844708,The Last House on the Left,2009,2009-03-13,15000000,32721635,110,6.468,1595,"A group of teenage girls heading into the city hook up with a gang of drug-addled ne'er-do-wells and are brutally murdered. The killers find their way to the home of one of their victim's parents, where both father and mother exact a horrible revenge.","Crime, Thriller, Horror, Drama",6.5,108355.0
899112,12003946,Violent Night,2022,2022-11-30,20000000,75734910,112,7.479,1595,"When a team of mercenaries breaks into a wealthy family compound on Christmas Eve, taking everyone inside hostage, the team isn’t prepared for a surprise combatant: Santa Claus is on the grounds, and he’s about to show why this Nick is no saint.","Action, Comedy, Crime, Thriller",6.7,121489.0
13813,1034303,Defiance,2008,2008-12-31,32000000,51155219,137,6.831,1594,"Based on a true story, during World War II, four Jewish brothers escape their Nazi-occupied homeland of West Belarus in Poland and join the Soviet partisans to combat the Nazis. The brothers begin the rescue of roughly 1,200 Jews still trapped in the ghettos of Poland.","Action, Drama, History, War",7.1,161191.0
10634,113118,Friday,1995,1995-04-26,3500000,28215918,91,7.148,1594,"Craig and Smokey are two guys in Los Angeles hanging out on their porch on a Friday afternoon, smoking and drinking, looking for something to do.",Comedy,7.2,137361.0
15789,113198,A Goofy Movie,1995,1995-04-07,18000000,35348597,78,6.981,1592,"An endearing modern-day story about how the lovable Goof bonds with his teenage son Max on a hilarious cross-country road trip. En route to the ol' fishing hole, they find themselves up to their floppy ears in misadventure!","Romance, Animation, Family, Comedy, Adventure",7.0,69902.0
50839,1615147,Margin Call,2011,2011-02-11,3500000,19504039,107,6.83,1591,A thriller that revolves around the key people at an investment bank over a 24-hour period during the early stages of the financial crisis.,"Thriller, Drama",7.1,162498.0
199,117731,Star Trek: First Contact,1996,1996-11-22,46000000,150000000,111,7.3,1590,"The Borg, a relentless race of cyborgs, are on a direct course for Earth. Violating orders to stay away from the battle, Captain Picard and the crew of the newly-commissioned USS Enterprise E pursue the Borg back in time to prevent the invaders from changing Federation history and assimilating the galaxy.","Science Fiction, Action, Adventure, Thriller",7.6,138049.0
9576,84805,Tootsie,1982,1982-12-17,21000000,177200000,116,7.202,1590,"When struggling, out of work actor Michael Dorsey secretly adopts a female alter ego - Dorothy Michaels - in order to land a part in a daytime drama, he unwittingly becomes a feminist icon and ends up in a romantic pickle.","Comedy, Romance",7.4,122640.0
306,109254,Beverly Hills Cop III,1994,1994-05-24,50000000,119208989,105,5.9,1590,"Back in sunny southern California and on the trail of two murderers, Axel Foley again teams up with LA cop Billy Rosewood. Soon, they discover that an amusement park is being used as a front for a massive counterfeiting ring – and it's run by the same gang that shot Billy's boss.","Action, Comedy, Crime",5.5,100643.0
10559,186151,Frequency,2000,2000-04-28,31000000,68106245,118,7.2,1588,"When a rare phenomenon gives police officer John Sullivan the chance to speak to his father, 30 years in the past, he takes the opportunity to prevent his dad's tragic death.  After his actions inadvertently give rise to a series of brutal murders he and his father must find a way to fix the consequences of altering time.","Science Fiction, Thriller",7.4,123835.0
395458,491175,Suburbicon,2017,2017-10-26,25000000,12751667,105,5.876,1586,"In the quiet family town of Suburbicon during the 1950s, the best and worst of humanity is hilariously reflected through the deeds of seemingly ordinary people. When a home invasion turns deadly, a picture-perfect family turns to blackmail, revenge and murder.","Thriller, Crime, Drama, Mystery",5.8,49940.0
7984,107207,In the Name of the Father,1993,1993-12-12,13000000,65796862,133,7.896,1585,"A small time thief from Belfast, Gerry Conlon, is falsely implicated in the IRA bombing of a pub that kills several people while he is in London. He and his four friends are coerced by British police into confessing their guilt. Gerry's father and other relatives in London are also implicated in the crime. He spends fifteen years in prison with his father trying to prove his innocence.",Drama,8.1,203053.0
2332,183869,Taxi 2,2000,2000-03-25,10500000,64400000,82,6.231,1583,A cabdriver and a cop race to Paris to rescue a love interest and the Japanese minister of defense from kidnappers.,"Action, Comedy",6.5,61862.0
9036,397313,Eight Below,2006,2006-02-17,40000000,120455994,120,6.989,1583,"In the Antarctic, after an expedition with Dr. Davis McClaren, the sled dog trainer Jerry Shepherd has to leave the polar base with his colleagues due to the proximity of a heavy snow storm. He ties his dogs to be rescued after, but the mission is called-off and the dogs are left alone at their own fortune. For six months, Jerry tries to find a sponsor for a rescue mission.","Adventure, Drama, Family",7.3,71801.0
64720,1675192,Take Shelter,2011,2011-09-30,5000000,3099314,120,7.036,1581,"Plagued by a series of apocalyptic visions, a young husband and father questions whether to shelter his family from a coming storm, or from himself.","Thriller, Drama, Horror",7.3,115778.0
